PROJECT ID,ORIGINAL SUBMISSION DATE,PROJECT NAME,WORKSPACE,PROJECT GROUP,AWARDED,BRAND,PRODUCT,AGENCY,CAMPAIGN,VENDOR,PHASE,SUBMISSION,BID NAME,BIDFILE TYPE,BID TOTAL,BID TYPE,AVERAGE BID,DIVERSITY:: WOMAN DIRECTOR,DIVERSITY:: MIINORITY DIRECTOR,DIVERSITY:: WOMAN EDITOR,DIVERSITY:: MIINORITY EDITOR,DIVERSITY:: WOMAN OWNED,DIVERSITY:: MINORITY OWNED,SPEND:: ANIMATION,SPEND:: ART DEPARTMENT LABOR,SPEND:: ART DEPARTMENT MATERIALS,SPEND:: AUDIO POST,SPEND:: BEHIND THE SCENES,SPEND:: CATERING / CRAFT SERVICE,SPEND:: COLOR GRADING,SPEND:: COVID LABOR,SPEND:: CUSTOM,SPEND:: DESIGN,SPEND:: DIRECTOR/ CREATIVE FEES,SPEND:: DO NOT USE,SPEND:: EDITORIAL GRAPHICS,SPEND:: EDITORIAL LABOR,SPEND:: EDITORIAL MISC,SPEND:: EDITORIAL OFFLINE,SPEND:: EDITORIAL PREP,SPEND:: EQUIPMENT COSTS,SPEND:: EXPENDABLES,SPEND:: FILM STOCK & DIGITAL MEDIA,SPEND:: FINISHING,SPEND:: FOREIGN PRODUCTION SERVICES,SPEND:: HAIR & MAKEUP,SPEND:: INTERACTIVE,SPEND:: LOCATION & TRAVEL EXPENSES,SPEND:: MEALS,SPEND:: MISCELLANEOUS,SPEND:: MUSIC,SPEND:: OTHER LABOR,SPEND:: PHOTO RETOUCHING,SPEND:: PRE-PRODUCTION EXPENSES,SPEND:: PRE-PRODUCTION LABOR,SPEND:: PRODUCTION COVID 19 COSTS,SPEND:: PRODUCTION STAFF,SPEND:: PRODUCTION SUSTAINABILITY,"SPEND:: PROPS, WARDROBE, ANIMALS",SPEND:: SHOOTING CREW LABOR,SPEND:: SOCIAL MEDIA,SPEND:: SPECIAL INSURANCE,SPEND:: STILL PHOTOGRAPHER FEES,SPEND:: STILL PHOTOGRAPHY PRODUCTION,SPEND:: STILLS POST PRODUCTION,SPEND:: STUDIO & LOCATIONS COMBINED,SPEND:: STUDIO RENTAL & STAGE EXPENSES,SPEND:: TALENT,SPEND:: TALENT EXPENSES,SPEND:: VFX,SPEND:: WARDROBE,Women Work Pitched,Women Work Awarded,AvgBidPrice LUT.Average Bid Price
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Audio Post,231206_Budweiser_ballad_quote,,Original,44000,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Audio Post,231208_Budweiser_ballad_quote,,Original,44000,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,1,Budweiser,Budweiser,W+K,Music / Quality,Mugshot,Audio Post,Mugshot Final Award,,Original,26131.14,firm-bid,30763.934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Talent,Talent Elliott Power,,Original,68510.64,firm-bid,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Talent,Talent Rough Crowd Elliott Power,,Original,71261.91,firm-bid,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Talent,Talent Budweiser Rough Crowd Elliott Power talent,,Original,72945.48,firm-bid,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Talent,Primo Content,231113_AICP_Bud_Crowd_Primo_Dir.NicoAndAlvaro v2,Original,76090.39348,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Talent,Budweiser_Talent budget incl US usages,,Original,1270171,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Talent,Budweiser_Talent budget excl US usages,,Original,1125191,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Talent,Budweiser_talent_budget_incl_US_Bacon_v03,,Original,1270171,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Talent,Budweiser_talent_budget_excl_US_Bacon_v03,,Original,1125191,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,1,Budweiser,Budweiser,W+K,Music / Quality,Company 3,Color Grading,Budweiser - Colour Company 3,,Original,12000,firm-bid,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,1,Budweiser,Budweiser,W+K,Music / Quality,Invisible Works,VFX,Invisible Final Award,,Original,32215,firm-bid,32215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,11/9/2023 13:51,BUD | Quality | FFF,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Film & Video Production,FFF produced in conjunction with Quality & Joint,,Original,141755.48,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,11/9/2023 13:51,BUD | Quality | FFF,GHQ,W+K,1,Budweiser,Budweiser,W+K,Music / Quality,Joint Editorial SP,Film & Video Production,Quality FFF Production_Smooth Moves_v4,,Original,274817,firm-bid,145939.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,11/9/2023 13:51,BUD | Quality | FFF,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Film & Video Production,Overages,,Original,21245,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,11/9/2023 13:51,BUD | Quality | FFF,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Editorial,BUDWEIDER_SMOOTH_MOVES_EDIT_QUOTE_3937.2,,Original,25635,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,11/9/2023 13:51,BUD | Quality | FFF,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Audio Post,Mugshot Audio Post - Quality FFF,,Original,39140,firm-bid,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,11/9/2023 13:51,BUD | Quality | FFF,GHQ,W+K,1,Budweiser,Budweiser,W+K,Music / Quality,Mugshot,Audio Post,Mugshot award,,Original,31763,firm-bid,35451.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,11/9/2023 13:51,BUD | Quality | FFF,GHQ,W+K,1,Budweiser,Budweiser,W+K,Music / Quality,Invisible Works,Finishing,Bud_Quality_FFF_Liquid Treatment,,Original,61553,firm-bid,70874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,11/9/2023 13:51,BUD | Quality | FFF,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Finishing,Quality_FFF_POST PRODUCTION&COLOR GRADING,,Original,75184,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,11/9/2023 13:51,BUD | Quality | FFF,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Finishing,JOINT aicp fff post production,,Original,75885,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,11/9/2023 13:51,BUD | Quality | FFF,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Photo Retouching & Post,Bud FFF OOH FULL DELIVERIES AICP,,Original,21590,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,11/9/2023 13:51,BUD | Quality | FFF,GHQ,W+K,1,Budweiser,Budweiser,W+K,Music / Quality,Reconcavo,Still Photography Production,Reconcavo_Alex Takaki | Still Photography Bid 9 images,Reconcavo_AlexTakaki_AICPForm_Bid_9images,Original,22767,firm-bid,22767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,11/10/2023 17:46,Cutwater Video 2024,NAZ,AKQA,0,Cutwater,Cutwater Various,AKQA,n/a,,Film & Video Production,CutWater_Tsin_Bid_Orlando_Bid Package,,Original,693643.72,firm-bid,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,11/10/2023 17:46,Cutwater Video 2024,NAZ,AKQA,0,Cutwater,Cutwater Various,AKQA,n/a,,Film & Video Production,CutWater_Tsin_Bid_Mallorca_Bid Package,,Original,761179.23,firm-bid,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,11/10/2023 17:46,Cutwater Video 2024,NAZ,AKQA,0,Cutwater,Cutwater Various,AKQA,n/a,,Film & Video Production,CutWater_Tsin_Bid_Colombia_Bid Package,,Original,689502.57,firm-bid,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,11/10/2023 17:46,Cutwater Video 2024,NAZ,AKQA,0,Cutwater,Cutwater Various,AKQA,n/a,,Film & Video Production,CutWater_Tsin_Bid_Atlanta_Bid Package,,Original,699839.43,firm-bid,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,11/10/2023 17:46,Cutwater Video 2024,NAZ,AKQA,1,Cutwater,Cutwater Various,AKQA,n/a,Moirai,Film & Video Production,"Revised Package: BROOKS | MOIRAI x CUTWATER BID PACKAGE (ATLANTA, GEORGIA)",ATLANTA MOIRAI adjusted Budget - Cutwater:AKQA (Atlanta) US$,Original,645364,firm-bid,697905.79,,,,,1,,22300,0,,4000,,,,,,,,,,,,45000,,0,,2500,14500,,,,27700,,307150,0,,,9500,0,,,,0,,,,,,,,,,0,,,,,
257,11/10/2023 17:46,Cutwater Video 2024,NAZ,AKQA,0,Cutwater,Cutwater Various,AKQA,n/a,,Film & Video Production,Overage 1 - CUTWATER 3 day shoot,MOIRAI Overage - CutwaterAKQA (Atlanta 3 DAY),Overage,133910,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,11/10/2023 17:46,Cutwater Video 2024,NAZ,AKQA,0,Cutwater,Cutwater Various,AKQA,n/a,,Film & Video Production,Overage Pavers APPROVED by client,MOIRAI Overage - CutwaterAKQA (Atlanta PAVERS OVERAGE),Overage,6120,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,11/10/2023 17:46,Cutwater Video 2024,NAZ,AKQA,0,Cutwater,Cutwater Various,AKQA,n/a,,Film & Video Production,AKQA - CUTWATER OVERAGE OT APPROVED BY CLIENT,MOIRAI Overage - CutwaterAKQA (Atlanta OT  OVERAGE),Overage,20000,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,12/22/2023 18:29,Michelob Ultra NBA Superior Access,GHQ,GUT,0,Michelob ULTRA,Michelob ULTRA,GUT,Michelob Ultra NBA Superior Access,,Film & Video Production,MICHELOB NBA_MW_4d@BA_Producción_v1,,Original,1239026,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,12/22/2023 18:29,Michelob Ultra NBA Superior Access,GHQ,GUT,0,Michelob ULTRA,Michelob ULTRA,GUT,Michelob Ultra NBA Superior Access,,Film & Video Production,MICHELOB NBA_MW_4d@BA_Usage_WW_v1,,Original,100047,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,12/22/2023 18:29,Michelob Ultra NBA Superior Access,GHQ,GUT,0,Michelob ULTRA,Michelob ULTRA,GUT,Michelob Ultra NBA Superior Access,,Film & Video Production,MICHELOB NBA_MW_4d@BA_VFX_Op1 with Les Amateurs_v1,,Original,370010,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,12/22/2023 18:29,Michelob Ultra NBA Superior Access,GHQ,GUT,0,Michelob ULTRA,Michelob ULTRA,GUT,Michelob Ultra NBA Superior Access,,Film & Video Production,MICHELOB NBA_MW_4d@BA_VFX_Op2 with Bacon X_v1,,Original,522073,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,12/22/2023 18:29,Michelob Ultra NBA Superior Access,GHQ,GUT,0,Michelob ULTRA,Michelob ULTRA,GUT,Michelob Ultra NBA Superior Access,,Film & Video Production,MICHELOB NBA_MW_4d@BA_VFX_Op3 with ETC_v1,,Original,756036,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,12/22/2023 18:29,Michelob Ultra NBA Superior Access,GHQ,GUT,0,Michelob ULTRA,Michelob ULTRA,GUT,Michelob Ultra NBA Superior Access,,Film & Video Production,op1 MICHELOB NBA_MW_4D@BA_Op1_Les Amateurs_2ENE,,Original,1699979,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,12/22/2023 18:29,Michelob Ultra NBA Superior Access,GHQ,GUT,0,Michelob ULTRA,Michelob ULTRA,GUT,Michelob Ultra NBA Superior Access,,Film & Video Production,op 2 MICHELOB NBA_MW_4D@BA_Op2_Bacon X_2ENE,,Original,1857970,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,12/22/2023 18:29,Michelob Ultra NBA Superior Access,GHQ,GUT,0,Michelob ULTRA,Michelob ULTRA,GUT,Michelob Ultra NBA Superior Access,,Film & Video Production,op 3 MICHELOB NBA_MW_4D@BA_Op3_ETC_2ENE,,Original,2107661,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,12/22/2023 18:29,Michelob Ultra NBA Superior Access,GHQ,GUT,0,Michelob ULTRA,Michelob ULTRA,GUT,Michelob Ultra NBA Superior Access,,Film & Video Production,23173.01 Michellob NBA Bid PRIMO Mx,,Original,2017518,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,12/22/2023 18:29,Michelob Ultra NBA Superior Access,GHQ,GUT,0,Michelob ULTRA,Michelob ULTRA,GUT,Michelob Ultra NBA Superior Access,,Film & Video Production,23173.09 Michelob NBA Bid PRIMO _ Uruguay,,Original,1844578,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,12/22/2023 18:29,Michelob Ultra NBA Superior Access,GHQ,GUT,0,Michelob ULTRA,Michelob ULTRA,GUT,Michelob Ultra NBA Superior Access,,Film & Video Production,Michelob NBA shooting in Mexico,,Original,2237844,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,12/22/2023 18:29,Michelob Ultra NBA Superior Access,GHQ,GUT,0,Michelob ULTRA,Michelob ULTRA,GUT,Michelob Ultra NBA Superior Access,,Film & Video Production,Michelob NBA shooting in Mexico and Usa,,Original,2704140,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,12/22/2023 18:29,Michelob Ultra NBA Superior Access,GHQ,GUT,0,Michelob ULTRA,Michelob ULTRA,GUT,Michelob Ultra NBA Superior Access,,Film & Video Production,Michelob NBA shooting in Mexico (final budget),,Original,2103934,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,1/18/2024 17:17,Beckham Equity Campaign,GHQ,GUT,1,Stella Artois,Stella Artois,GUT,n/a,Division7,Film & Video Production,Division7 Production,MasterBid Div7 v3,Original,1237603,firm-bid,1237603,,,,,,,0,0,0,0,0,0,,,,0,82500,,,0,0,0,0,0,,1350,0,769778,,0,57054,,0,0,,0,0,67775,0,,0,,,,,,,0,,,,0,,0,,,
262,1/18/2024 17:17,Beckham Equity Campaign,GHQ,GUT,1,Stella Artois,Stella Artois,GUT,n/a,The Mill,VFX,The Mill VFX,MillVFX,Original,178673,firm-bid,178673,,,,,,,0,0,0,0,0,0,,,,0,0,,,0,0,0,0,0,,0,0,0,,0,0,,0,0,,0,0,0,0,,0,,,,,,,0,,,,0,,198525,,,
262,1/18/2024 17:17,Beckham Equity Campaign,GHQ,GUT,1,Stella Artois,Stella Artois,GUT,n/a,Cosmo Street,Editorial,Cosmo Street Editorial,Cosmo,Original,210000,firm-bid,210000,,,,,,,0,0,0,0,0,0,,,,0,0,,,144400,21475,52800,7350,0,,0,6675,0,,0,0,,0,0,,0,0,0,0,,0,,,,,,,0,,,,0,,0,,,
263,2/2/2024 18:55,BUD | Music | Music System - Key Visuals,GHQ,W+K,1,Budweiser,Budweiser,W+K,Music,Joint Editorial SP,Design,JOINT_KEYVISUAL_Budweiser_Music System_240208,,Original,53280,firm-bid,149426.6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,2/2/2024 18:55,BUD | Music | Music System - Key Visuals,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music,,Design,Tendril Design + Animation Inc. - Bid Package for Budweiser,,Original,185000,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,2/2/2024 18:55,BUD | Music | Music System - Key Visuals,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music,,Design,Tendril Design + Animation Inc. - UPDATED Bid Package for Budweiser,Tendril_AICPBid_Budweiser_KV,Original,210000,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2/7/2024 18:51,BUD | Music | Music System - Animation,GHQ,W+K,1,Budweiser,Budweiser,W+K,Music,Joint Editorial SP,Animation,JOINT_ANIMATION_Budweiser_Music System_240208.docx.pdf,,Original,64800,firm-bid,300525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2/7/2024 18:51,BUD | Music | Music System - Animation,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music,,Animation,Tendril Design + Animation Inc. Bid for Budweiser Animation - WKSP,Tendril_AICPBid_Budweiser_Animation_v01,Original,536250,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2/7/2024 18:51,BUD | Music | Music System - Animation,GHQ,W+K,1,Budweiser,Budweiser,W+K,Music,Mugshot,Music,Bud Music System,,Original,22000,firm-bid,22000,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2/7/2024 18:51,BUD | Music | Music System - Animation,GHQ,W+K,1,Budweiser,Budweiser,W+K,Music,Joint Editorial SP,Finishing,JOINT_FINISHING_Budweiser_Music System_240209,,Original,59040,firm-bid,59040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,3/18/2024 13:28,ULTRA ’23-’24 Courtside Production,NAZ,W+K,1,n/a,n/a,W+K,n/a,Wave Studios NY,Audio Post,Sound design - WAVE,Wave,Original,9715,firm-bid,9715,,,,,,,0,0,0,9715,0,0,,,,0,0,,,0,0,0,0,0,,0,0,0,,0,0,,0,0,,0,0,0,0,,0,,,,,,,0,,,,0,,0,,,
265,3/18/2024 13:28,ULTRA ’23-’24 Courtside Production,NAZ,W+K,1,n/a,n/a,W+K,n/a,Office of Development & Design (O/DD),Animation,O/DD Animation and Design,ODD,Original,144834,firm-bid,144834,,,,,,,114150,0,0,0,0,0,,,,0,5000,,,0,0,0,0,0,,0,0,0,,0,0,,0,0,,0,0,0,0,,0,,,,,,,0,,,,0,,0,,,
266,3/21/2024 19:54,Bud Light 2024 Super Bowl,NAZ,Anomaly,1,n/a,n/a,Anomaly,n/a,MJZ,Film & Video Production,Production Bid,Production EXPORT,Original,1957018,firm-bid,1957018,,,,,,,0,0,0,0,0,0,,,,0,97500,,,0,0,0,0,144900,,4800,0,,,0,224753,,1550,0,0,0,0,191673,0,,0,,,,,,,0,,,,0,,0,,,
266,3/21/2024 19:54,Bud Light 2024 Super Bowl,NAZ,Anomaly,1,n/a,n/a,Anomaly,n/a,Work Editorial,Editorial,Editorial Bid,Editorial EXPORT,Original,170269,firm-bid,170269,,,,,,,0,0,0,15600,0,0,,,,0,0,,,99000,10870,35800,5450,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,0,,,,,,,0,,,,0,,0,,,
266,3/21/2024 19:54,Bud Light 2024 Super Bowl,NAZ,Anomaly,1,n/a,n/a,Anomaly,n/a,The Mill,Finishing,Finishing Bid,Finishing EXPORT,Original,427540,firm-bid,427540,,,,,,,0,0,0,0,0,0,,,,0,0,,,0,0,0,0,0,,0,24000,,,0,0,,0,0,0,0,0,0,0,,0,,,,,,,0,,,,0,,403540,,,
268,4/25/2024 18:37,Bud Light 2024 NFL Production,NAZ,The Martin Agency,0,Bud Light,Bud Light,The Martin Agency,2024 NFL,,Film & Video Production,WW7 x David Shafei | Bud Light x NFL Cans 2024,Bud Light_output_ABID,Original,958215.539,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,4/25/2024 18:37,Bud Light 2024 NFL Production,NAZ,The Martin Agency,0,Bud Light,Bud Light,The Martin Agency,2024 NFL,,Editorial,Budlight Offline & Mix,Bid_12720_1,Original,158357.3,cost-plus,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,4/25/2024 18:37,Bud Light 2024 NFL Production,NAZ,The Martin Agency,0,Bud Light,Bud Light,The Martin Agency,2024 NFL,,Talent,WW7 Bud Light NFL Cans 24 PM Rider Estimate,Bud Light_output_ABID_PMRiderEstimate,Original,47299.45,cost-plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,4/25/2024 18:37,Bud Light 2024 NFL Production,NAZ,The Martin Agency,0,Bud Light,Bud Light,The Martin Agency,2024 NFL,,Green Production Costs,WW7 x David Shafei | Bud Light x NFL Cans 2024,Bud Light_output_ABID_brokerage,Original,15380.8,cost-plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,6/25/2024 19:37,Busch Light Equity 2025,NAZ,The Martin Agency,0,n/a,n/a,The Martin Agency,n/a,,Audio Post,Audio Post,,Original,15250,cost-plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,6/25/2024 19:37,Busch Light Equity 2025,NAZ,The Martin Agency,0,n/a,n/a,The Martin Agency,n/a,,Audio Post,Busch Light Equity 2025,AUDIO_BreakGlass_BuschLight_BidFile,Original,15250,cost-plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,8/6/2024 16:36,NÜTRL 2025 Equity,NAZ,The Martin Agency,0,n/a,n/a,The Martin Agency,n/a,,Film & Video Production,BNS NÜTRL Bid Package V1,LISBON 3 DAY V3_output_ABID (1),Original,578436.6,firm-bid,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,8/6/2024 16:36,NÜTRL 2025 Equity,NAZ,The Martin Agency,0,n/a,n/a,The Martin Agency,n/a,,Film & Video Production,BNS NÜTRL Bid Package V2,LISBON 2 DAY V4_output_ABID,Original,485985.8,firm-bid,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,8/6/2024 16:36,NÜTRL 2025 Equity,NAZ,The Martin Agency,0,n/a,n/a,The Martin Agency,n/a,,Film & Video Production,NUTRL_MvsM_Update_15Aug,MvsM_NUTRL_Production,Original,284038,firm-bid,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,8/6/2024 16:36,NÜTRL 2025 Equity,NAZ,The Martin Agency,0,n/a,n/a,The Martin Agency,n/a,,Film & Video Production,Mathematic_NUTRL_Bid_Package_CorrectTotal_v1_20240809,,Original,1074669,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,8/6/2024 16:36,NÜTRL 2025 Equity,NAZ,The Martin Agency,0,n/a,n/a,The Martin Agency,n/a,,Film & Video Production,Mathematic_NUTRL_Production_Only_Bid_Package_20240814,,Original,512673,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,8/6/2024 16:36,NÜTRL 2025 Equity,NAZ,The Martin Agency,0,n/a,n/a,The Martin Agency,n/a,,Editorial,BNS NÜTRL Bid Package V2,ABID BNS NUTRL Post Bid V2,Original,502480,firm-bid,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
